未発見,Eye-am-so-happy
未発見,Eye-am-very-well
未発見,Eye-am-looking-for-human-faces
未発見,Please-look-at-my-eyes
未発見,My-name-is-Bezelie
顔発見,Nice-to-meet-you
顔発見,How-do-you-do?
顔発見,I-found-a-human-face
顔認識,How-are-you?
顔認識,indeed
顔認識,Good-after-noon
顔認識,Eye-under-stand-well
顔認識,Eye-like-you
