未発見,Eye-am-so-happy
未発見,Here-eye-am
未発見,Eye-am-looking-for-a-something-new
未発見,Hi!-My-name-is-Bezelie
顔発見,What-is-that?
顔発見,What-a-strange-thing!
顔発見,Eye-found-a-something!
顔発見,What-a-cool-gadget!
顔認識,How-does-it-work?
顔認識,What-an-incredible-thing!
顔認識,Oh!-my-goodness!
顔認識,Eye-like-that!
顔認識,You-are-a-genius!
